id,created_at,user_id,product_id,trans_num,amount,status,coupon_id,coupon,year
372,18/07/2022 0:00,319,3080,62d4f2bba482a,0,complete,0,,2022
373,18/07/2022 0:00,320,3080,62d4f2bbaa8b6,0,complete,0,,2022
374,18/07/2022 0:00,321,3080,62d4f2bbb1286,0,complete,0,,2022
375,18/07/2022 0:00,322,3080,62d4f2bbb75e1,0,complete,0,,2022
376,18/07/2022 0:00,323,3080,62d4f2bbbd805,0,complete,0,,2022
377,18/07/2022 0:00,324,3080,62d4f2bbc3689,0,complete,0,,2022
378,18/07/2022 0:00,325,3080,62d4f2bbc9a2f,0,complete,0,,2022
379,18/07/2022 0:00,326,3080,62d4f2bbcfc7b,0,complete,0,,2022
380,18/07/2022 0:00,327,3080,62d4f2bbd561a,0,complete,0,,2022
381,18/07/2022 0:00,329,3080,62d4f2bbdadae,0,complete,0,,2022
382,18/07/2022 0:00,330,3080,62d4f2bbe0c59,0,complete,0,,2022
383,18/07/2022 0:00,331,3080,62d4f2bbe700c,0,complete,0,,2022
384,18/07/2022 0:00,332,3080,62d4f2bbec8f0,0,complete,0,,2022
385,18/07/2022 0:00,333,3080,62d4f2bbf27d5,0,complete,0,,2022
386,18/07/2022 0:00,334,3080,62d4f2bc9cf65,0,complete,0,,2022
387,18/07/2022 0:00,335,3080,62d4f2bca422e,0,complete,0,,2022
388,18/07/2022 0:00,336,3080,62d4f2bca929a,0,complete,0,,2022
389,18/07/2022 0:00,337,3080,62d4f2bcae251,0,complete,0,,2022
390,18/07/2022 0:00,338,3080,62d4f2bcb3636,0,complete,0,,2022
391,18/07/2022 0:00,340,3080,62d4f2bcb7f48,0,complete,0,,2022
392,18/07/2022 0:00,341,3080,62d4f2bcbc563,0,complete,0,,2022
393,18/07/2022 0:00,342,3080,62d4f2bcc0554,0,complete,0,,2022
394,18/07/2022 0:00,343,3080,62d4f2bcc45a6,0,complete,0,,2022
395,18/07/2022 0:00,344,3080,62d4f2bcc9135,0,complete,0,,2022
396,18/07/2022 0:00,345,3080,62d4f2bccde90,0,complete,0,,2022
397,18/07/2022 0:00,346,3080,62d4f2bcd28c4,0,complete,0,,2022
398,18/07/2022 0:00,347,3080,62d4f2bcd7009,0,complete,0,,2022
399,18/07/2022 0:00,348,3080,62d4f2bcdbe1c,0,complete,0,,2022
400,18/07/2022 0:00,349,3080,62d4f2bce2076,0,complete,0,,2022
401,18/07/2022 0:00,350,3080,62d4f2bce7436,0,complete,0,,2022
402,18/07/2022 0:00,351,3080,62d4f2bcebd5d,0,complete,0,,2022
403,18/07/2022 0:00,352,3080,62d4f2bcf0fb9,0,complete,0,,2022
406,18/07/2022 0:00,355,3080,62d4f2bd0ba94,0,complete,0,,2022
408,18/07/2022 0:00,357,3080,62d4f2bd1480c,0,complete,0,,2022
409,18/07/2022 0:00,358,3080,62d4f2bd1a152,0,complete,0,,2022
410,18/07/2022 0:00,359,3080,62d4f2bd1e76b,0,complete,0,,2022
411,18/07/2022 0:00,360,3080,62d4f2bd22c9a,0,complete,0,,2022
412,18/07/2022 0:00,361,3080,62d4f2bd2714f,0,complete,0,,2022
413,18/07/2022 0:00,362,3080,62d4f2bd2c6e2,0,complete,0,,2022
414,18/07/2022 0:00,363,3080,62d4f2bd31126,0,complete,0,,2022
415,18/07/2022 0:00,364,3080,62d4f2bd35e99,0,complete,0,,2022
416,18/07/2022 0:00,365,3080,62d4f2bd3a855,0,complete,0,,2022
417,18/07/2022 0:00,366,3080,62d4f2bd3e8fa,0,complete,0,,2022
418,18/07/2022 0:00,367,3080,62d4f2bd42a8a,0,complete,0,,2022
419,18/07/2022 0:00,368,3080,62d4f2bd46e7c,0,complete,0,,2022
420,18/07/2022 0:00,369,3080,62d4f2bd4baa8,0,complete,0,,2022
421,18/07/2022 0:00,370,3080,62d4f2bd4fa6b,0,complete,0,,2022
422,18/07/2022 0:00,371,3080,62d4f2bd5a13c,0,complete,0,,2022
423,18/07/2022 0:00,372,3080,62d4f2bd5e7d7,0,complete,0,,2022
424,18/07/2022 0:00,373,3080,62d4f2bd62e1b,0,complete,0,,2022
425,18/07/2022 0:00,374,3080,62d4f2bd67995,0,complete,0,,2022
426,18/07/2022 0:00,375,3080,62d4f2bd6bcd5,0,complete,0,,2022
427,18/07/2022 0:00,376,3080,62d4f2bd6fe40,0,complete,0,,2022
428,18/07/2022 0:00,377,3080,62d4f2bd7525c,0,complete,0,,2022
429,18/07/2022 0:00,378,3080,62d4f2bd7a799,0,complete,0,,2022
430,18/07/2022 0:00,380,3080,62d4f2bd7fcc9,0,complete,0,,2022
431,18/07/2022 0:00,381,3080,62d4f2bd85515,0,complete,0,,2022
432,18/07/2022 0:00,382,3080,62d4f2bd8a218,0,complete,0,,2022
433,18/07/2022 0:00,383,3080,62d4f2bd8e290,0,complete,0,,2022
434,18/07/2022 0:00,384,3080,62d4f2bd921ee,0,complete,0,,2022
435,18/07/2022 0:00,385,3080,62d4f2bd960c1,0,complete,0,,2022
436,18/07/2022 0:00,386,3080,62d4f2bd9a072,0,complete,0,,2022
437,18/07/2022 0:00,387,3080,62d4f2bd9e21a,0,complete,0,,2022
438,18/07/2022 0:00,388,3080,62d4f2bda2db9,0,complete,0,,2022
439,18/07/2022 0:00,389,3080,62d4f2bda8fee,0,complete,0,,2022
440,18/07/2022 0:00,390,3080,62d4f2bdaf01b,0,complete,0,,2022
441,18/07/2022 0:00,391,3080,62d4f2bdb4a7b,0,complete,0,,2022
442,18/07/2022 0:00,392,3080,62d4f2bdb980c,0,complete,0,,2022
443,18/07/2022 0:00,393,3080,62d4f2bdbeb06,0,complete,0,,2022
444,18/07/2022 0:00,394,3080,62d4f2bdc2d83,0,complete,0,,2022
445,18/07/2022 0:00,395,3080,62d4f2bdc6c3d,0,complete,0,,2022
446,18/07/2022 0:00,396,3080,62d4f2bdcb1e6,0,complete,0,,2022
447,18/07/2022 0:00,397,3080,62d4f2bdcf5a3,0,complete,0,,2022
448,18/07/2022 0:00,398,3080,62d4f2bdd4637,0,complete,0,,2022
449,18/07/2022 0:00,399,3080,62d4f2bdd892e,0,complete,0,,2022
450,18/07/2022 0:00,400,3080,62d4f2bddcd4e,0,complete,0,,2022
451,18/07/2022 0:00,401,3080,62d4f2bde15a6,0,complete,0,,2022
452,18/07/2022 0:00,402,3080,62d4f2bde5fa9,0,complete,0,,2022
453,18/07/2022 0:00,403,3080,62d4f2bdea0c1,0,complete,0,,2022
454,18/07/2022 0:00,404,3080,62d4f2bdee9ed,0,complete,0,,2022
455,18/07/2022 0:00,405,3080,62d4f2bdf3a05,0,complete,0,,2022
456,18/07/2022 0:00,406,3080,62d4f2be0480e,0,complete,0,,2022
457,18/07/2022 0:00,407,3080,62d4f2be097ed,0,complete,0,,2022
458,18/07/2022 0:00,408,3080,62d4f2be0fae0,0,complete,0,,2022
459,18/07/2022 0:00,409,3080,62d4f2be1504c,0,complete,0,,2022
460,18/07/2022 0:00,410,3080,62d4f2be19c82,0,complete,0,,2022
461,18/07/2022 0:00,411,3080,62d4f2be1dddb,0,complete,0,,2022
462,18/07/2022 0:00,412,3080,62d4f2be21e58,0,complete,0,,2022
463,18/07/2022 0:00,413,3080,62d4f2be26224,0,complete,0,,2022
464,18/07/2022 0:00,414,3080,62d4f2be2c27b,0,complete,0,,2022
465,18/07/2022 0:00,415,3080,62d4f2be31aec,0,complete,0,,2022
466,18/07/2022 0:00,416,3080,62d4f2be37507,0,complete,0,,2022
467,18/07/2022 0:00,417,3080,62d4f2be3bd17,0,complete,0,,2022
468,18/07/2022 0:00,418,3080,62d4f2be3ff43,0,complete,0,,2022
469,18/07/2022 0:00,419,3080,62d4f2be44e4a,0,complete,0,,2022
470,18/07/2022 0:00,420,3080,62d4f2be4a886,0,complete,0,,2022
472,18/07/2022 0:00,423,3080,62d4f2be56550,0,complete,0,,2022
473,18/07/2022 0:00,424,3080,62d4f2be5c99e,0,complete,0,,2022
474,18/07/2022 0:00,425,3080,62d4f2be61b12,0,complete,0,,2022
475,18/07/2022 0:00,426,3080,62d4f2be65b42,0,complete,0,,2022
476,18/07/2022 0:00,427,3080,62d4f2be69f46,0,complete,0,,2022
477,18/07/2022 0:00,428,3080,62d4f2be6e21a,0,complete,0,,2022
478,18/07/2022 0:00,429,3080,62d4f2be72184,0,complete,0,,2022
479,18/07/2022 0:00,430,3080,62d4f2be76c16,0,complete,0,,2022
480,18/07/2022 0:00,431,3080,62d4f2be7ae81,0,complete,0,,2022
481,18/07/2022 0:00,432,3080,62d4f2be7fe0a,0,complete,0,,2022
482,18/07/2022 0:00,433,3080,62d4f2be8545a,0,complete,0,,2022
483,18/07/2022 0:00,434,3080,62d4f2be8a52b,0,complete,0,,2022
484,18/07/2022 0:00,435,3080,62d4f2be8f9c6,0,complete,0,,2022
485,18/07/2022 0:00,436,3080,62d4f2be95d02,0,complete,0,,2022
486,18/07/2022 0:00,437,3080,62d4f2be9bcf9,0,complete,0,,2022
487,18/07/2022 0:00,438,3080,62d4f2be9ffe0,0,complete,0,,2022
488,18/07/2022 0:00,27,3080,62d4f2bea4339,0,complete,0,,2022
489,18/07/2022 0:00,440,3080,62d4f2c019337,0,complete,0,,2022
490,18/07/2022 0:00,441,3080,62d4f2c01f6dc,0,complete,0,,2022
491,18/07/2022 0:00,442,3080,62d4f2c0235cf,0,complete,0,,2022
492,18/07/2022 0:00,443,3080,62d4f2c0272c7,0,complete,0,,2022
493,18/07/2022 0:00,444,3080,62d4f2c02ae97,0,complete,0,,2022
494,18/07/2022 0:00,445,3080,62d4f2c02f48d,0,complete,0,,2022
495,18/07/2022 0:00,446,3080,62d4f2c033189,0,complete,0,,2022
496,18/07/2022 0:00,447,3080,62d4f2c036fb1,0,complete,0,,2022
497,18/07/2022 0:00,448,3080,62d4f2c03b89e,0,complete,0,,2022
498,18/07/2022 0:00,449,3080,62d4f2c04028e,0,complete,0,,2022
499,18/07/2022 0:00,450,3080,62d4f2c043dcb,0,complete,0,,2022
500,18/07/2022 0:00,451,3080,62d4f2c047a2e,0,complete,0,,2022
501,18/07/2022 0:00,452,3080,62d4f2c04b6f3,0,complete,0,,2022
502,18/07/2022 0:00,453,3080,62d4f2c04f192,0,complete,0,,2022
503,18/07/2022 0:00,454,3080,62d4f2c052ea8,0,complete,0,,2022
504,18/07/2022 0:00,455,3080,62d4f2c056d3b,0,complete,0,,2022
505,18/07/2022 0:00,456,3080,62d4f2c05aa18,0,complete,0,,2022
506,18/07/2022 0:00,457,3080,62d4f2c05ebb1,0,complete,0,,2022
507,18/07/2022 0:00,458,3080,62d4f2c06276d,0,complete,0,,2022
508,18/07/2022 0:00,459,3080,62d4f2c066c1f,0,complete,0,,2022
509,18/07/2022 0:00,460,3080,62d4f2c06acf2,0,complete,0,,2022
510,18/07/2022 0:00,461,3080,62d4f2c06ec45,0,complete,0,,2022
511,18/07/2022 0:00,462,3080,62d4f2c072904,0,complete,0,,2022
512,18/07/2022 0:00,463,3080,62d4f2c07652f,0,complete,0,,2022
513,18/07/2022 0:00,464,3080,62d4f2c07a250,0,complete,0,,2022
514,18/07/2022 0:00,465,3080,62d4f2c07e483,0,complete,0,,2022
515,18/07/2022 0:00,466,3080,62d4f2c082b51,0,complete,0,,2022
516,18/07/2022 0:00,467,3080,62d4f2c086678,0,complete,0,,2022
517,18/07/2022 0:00,468,3080,62d4f2c08a4d1,0,complete,0,,2022
518,18/07/2022 0:00,469,3080,62d4f2c08e1ef,0,complete,0,,2022
519,18/07/2022 0:00,470,3080,62d4f2c091d40,0,complete,0,,2022
520,18/07/2022 0:00,471,3080,62d4f2c09578e,0,complete,0,,2022
521,18/07/2022 0:00,472,3080,62d4f2c099244,0,complete,0,,2022
522,18/07/2022 0:00,473,3080,62d4f2c09ce16,0,complete,0,,2022
523,18/07/2022 0:00,474,3080,62d4f2c0a1010,0,complete,0,,2022
524,18/07/2022 0:00,475,3080,62d4f2c0a58a6,0,complete,0,,2022
525,18/07/2022 0:00,476,3080,62d4f2c0aa6ae,0,complete,0,,2022
526,18/07/2022 0:00,477,3080,62d4f2c0af281,0,complete,0,,2022
527,18/07/2022 0:00,478,3080,62d4f2c0b3faa,0,complete,0,,2022
528,18/07/2022 0:00,479,3080,62d4f2c0b8a85,0,complete,0,,2022
529,18/07/2022 0:00,480,3080,62d4f2c0bcd98,0,complete,0,,2022
530,18/07/2022 0:00,481,3080,62d4f2c0c0e47,0,complete,0,,2022
531,18/07/2022 0:00,482,3080,62d4f2c0c5dd2,0,complete,0,,2022
532,18/07/2022 0:00,483,3080,62d4f2c0cadc4,0,complete,0,,2022
533,18/07/2022 0:00,484,3080,62d4f2c0cf91d,0,complete,0,,2022
534,18/07/2022 0:00,485,3080,62d4f2c0d3391,0,complete,0,,2022
535,18/07/2022 0:00,486,3080,62d4f2c0d7484,0,complete,0,,2022
536,18/07/2022 0:00,487,3080,62d4f2c0db377,0,complete,0,,2022
537,18/07/2022 0:00,488,3080,62d4f2c0df37a,0,complete,0,,2022
538,18/07/2022 0:00,489,3080,62d4f2c0e312d,0,complete,0,,2022
539,18/07/2022 0:00,490,3080,62d4f2c0e6f2c,0,complete,0,,2022
540,18/07/2022 0:00,491,3080,62d4f2c0eac1b,0,complete,0,,2022
541,18/07/2022 0:00,492,3080,62d4f2c0ee856,0,complete,0,,2022
542,18/07/2022 0:00,494,3080,62d4f2c0f2903,0,complete,0,,2022
543,18/07/2022 0:00,495,3080,62d4f2c103007,0,complete,0,,2022
544,18/07/2022 0:00,496,3080,62d4f2c1077cb,0,complete,0,,2022
545,18/07/2022 0:00,497,3080,62d4f2c10c407,0,complete,0,,2022
546,18/07/2022 0:00,498,3080,62d4f2c110e98,0,complete,0,,2022
547,18/07/2022 0:00,499,3080,62d4f2c114fbf,0,complete,0,,2022
548,18/07/2022 0:00,500,3080,62d4f2c119b80,0,complete,0,,2022
549,18/07/2022 0:00,501,3080,62d4f2c11ea42,0,complete,0,,2022
550,18/07/2022 0:00,502,3080,62d4f2c123a6e,0,complete,0,,2022
551,18/07/2022 0:00,807,3080,62d4f2c128d2a,0,complete,0,,2022
553,18/07/2022 0:00,136,5807,62d4f2ffabde0,0,complete,0,,2022
554,18/07/2022 0:00,171,5807,62d4f2ffb0c8b,0,complete,0,,2022
555,18/07/2022 0:00,210,5807,62d4f2ffb65f2,0,complete,0,,2022
556,18/07/2022 0:00,230,5807,62d4f2ffbb3ad,0,complete,0,,2022
557,18/07/2022 0:00,24,5807,62d4f2ffc0be9,0,complete,0,,2022
558,18/07/2022 0:00,257,5807,62d4f30082866,0,complete,0,,2022
559,18/07/2022 0:00,296,5807,62d4f30088320,0,complete,0,,2022
560,18/07/2022 0:00,328,5807,62d4f3008d3d8,0,complete,0,,2022
561,18/07/2022 0:00,339,5807,62d4f300923f2,0,complete,0,,2022
562,18/07/2022 0:00,379,5807,62d4f3009774d,0,complete,0,,2022
563,18/07/2022 0:00,422,5807,62d4f3009d780,0,complete,0,,2022
564,18/07/2022 0:00,439,5807,62d4f300a290e,0,complete,0,,2022
565,18/07/2022 0:00,493,5807,62d4f300a793a,0,complete,0,,2022
566,18/07/2022 0:00,84,2627,62d4f361de737,0,complete,0,,2022
567,18/07/2022 0:00,85,2627,62d4f361e6a12,0,complete,0,,2022
568,18/07/2022 0:00,86,2627,62d4f361ebfe0,0,complete,0,,2022
569,18/07/2022 0:00,87,2627,62d4f361f15e0,0,complete,0,,2022
570,18/07/2022 0:00,88,2627,62d4f36202044,0,complete,0,,2022
571,18/07/2022 0:00,89,2627,62d4f36206a95,0,complete,0,,2022
572,18/07/2022 0:00,90,2627,62d4f3620b6a3,0,complete,0,,2022
573,18/07/2022 0:00,91,2627,62d4f362107c0,0,complete,0,,2022
574,18/07/2022 0:00,92,2627,62d4f36215c02,0,complete,0,,2022
575,18/07/2022 0:00,93,2627,62d4f3621aa2b,0,complete,0,,2022
576,18/07/2022 0:00,94,2627,62d4f3621fc2e,0,complete,0,,2022
577,18/07/2022 0:00,95,2627,62d4f36224e56,0,complete,0,,2022
578,18/07/2022 0:00,96,2627,62d4f36229e74,0,complete,0,,2022
579,18/07/2022 0:00,97,2627,62d4f3622f249,0,complete,0,,2022
580,18/07/2022 0:00,98,2627,62d4f36233cc1,0,complete,0,,2022
581,18/07/2022 0:00,99,2627,62d4f36238de8,0,complete,0,,2022
582,18/07/2022 0:00,100,2627,62d4f3623f231,0,complete,0,,2022
583,18/07/2022 0:00,101,2627,62d4f36244351,0,complete,0,,2022
584,18/07/2022 0:00,102,2627,62d4f362493be,0,complete,0,,2022
585,18/07/2022 0:00,103,2627,62d4f3624f8dc,0,complete,0,,2022
586,18/07/2022 0:00,104,2627,62d4f362559d5,0,complete,0,,2022
587,18/07/2022 0:00,105,2627,62d4f3625bda4,0,complete,0,,2022
588,18/07/2022 0:00,106,2627,62d4f3626237b,0,complete,0,,2022
589,18/07/2022 0:00,37,2627,62d4f362685a5,0,complete,0,,2022
590,18/07/2022 0:00,35,2627,62d4f3626e244,0,complete,0,,2022
591,18/07/2022 0:00,38,2627,62d4f3627421b,0,complete,0,,2022
592,18/07/2022 0:00,39,2627,62d4f3627a256,0,complete,0,,2022
593,18/07/2022 0:00,36,2627,62d4f3627fdbc,0,complete,0,,2022
594,18/07/2022 0:00,107,2627,62d4f36285835,0,complete,0,,2022
595,18/07/2022 0:00,108,2627,62d4f3628c03d,0,complete,0,,2022
596,18/07/2022 0:00,109,2627,62d4f36291634,0,complete,0,,2022
597,18/07/2022 0:00,110,2627,62d4f36297ab5,0,complete,0,,2022
598,18/07/2022 0:00,111,2627,62d4f3629db91,0,complete,0,,2022
599,18/07/2022 0:00,112,2627,62d4f362a3bbf,0,complete,0,,2022
600,18/07/2022 0:00,113,2627,62d4f362a966e,0,complete,0,,2022
601,18/07/2022 0:00,114,2627,62d4f362ae0ae,0,complete,0,,2022
602,18/07/2022 0:00,115,2627,62d4f362b2aac,0,complete,0,,2022
603,18/07/2022 0:00,116,2627,62d4f362b769d,0,complete,0,,2022
604,18/07/2022 0:00,117,2627,62d4f362bc07f,0,complete,0,,2022
605,18/07/2022 0:00,118,2627,62d4f362c14bf,0,complete,0,,2022
606,18/07/2022 0:00,119,2627,62d4f362c6bd5,0,complete,0,,2022
607,18/07/2022 0:00,120,2627,62d4f362cbfb7,0,complete,0,,2022
608,18/07/2022 0:00,121,2627,62d4f362d16ac,0,complete,0,,2022
610,18/07/2022 0:00,123,2627,62d4f362db931,0,complete,0,,2022
611,18/07/2022 0:00,124,2627,62d4f362e0560,0,complete,0,,2022
612,18/07/2022 0:00,125,2627,62d4f362e5781,0,complete,0,,2022
613,18/07/2022 0:00,126,2627,62d4f362eb3ed,0,complete,0,,2022
614,18/07/2022 0:00,127,2627,62d4f362eff24,0,complete,0,,2022
615,18/07/2022 0:00,128,2627,62d4f36301109,0,complete,0,,2022
616,18/07/2022 0:00,129,2627,62d4f363066f0,0,complete,0,,2022
617,18/07/2022 0:00,130,2627,62d4f3630b3af,0,complete,0,,2022
618,18/07/2022 0:00,131,2627,62d4f36310a06,0,complete,0,,2022
619,18/07/2022 0:00,132,2627,62d4f36315908,0,complete,0,,2022
620,18/07/2022 0:00,133,2627,62d4f3631b3b3,0,complete,0,,2022
621,18/07/2022 0:00,134,2627,62d4f3632078b,0,complete,0,,2022
622,18/07/2022 0:00,135,2627,62d4f36325fdc,0,complete,0,,2022
623,18/07/2022 0:00,136,2627,62d4f3632baa0,0,complete,0,,2022
624,18/07/2022 0:00,137,2627,62d4f3633124d,0,complete,0,,2022
625,18/07/2022 0:00,138,2627,62d4f3633675e,0,complete,0,,2022
626,18/07/2022 0:00,139,2627,62d4f3633c1b2,0,complete,0,,2022
627,18/07/2022 0:00,140,2627,62d4f36341421,0,complete,0,,2022
628,18/07/2022 0:00,141,2627,62d4f36346a6d,0,complete,0,,2022
629,18/07/2022 0:00,142,2627,62d4f3634b840,0,complete,0,,2022
630,18/07/2022 0:00,143,2627,62d4f36350962,0,complete,0,,2022
631,18/07/2022 0:00,144,2627,62d4f36355ef1,0,complete,0,,2022
632,18/07/2022 0:00,145,2627,62d4f3635ae99,0,complete,0,,2022
633,18/07/2022 0:00,146,2627,62d4f3635ff59,0,complete,0,,2022
634,18/07/2022 0:00,147,2627,62d4f36365742,0,complete,0,,2022
635,18/07/2022 0:00,148,2627,62d4f3636a6f9,0,complete,0,,2022
636,18/07/2022 0:00,149,2627,62d4f3636f4ab,0,complete,0,,2022
637,18/07/2022 0:00,150,2627,62d4f36374902,0,complete,0,,2022
638,18/07/2022 0:00,151,2627,62d4f363797f9,0,complete,0,,2022
639,18/07/2022 0:00,152,2627,62d4f3637e6c5,0,complete,0,,2022
640,18/07/2022 0:00,153,2627,62d4f3638331b,0,complete,0,,2022
641,18/07/2022 0:00,154,2627,62d4f36388c6f,0,complete,0,,2022
642,18/07/2022 0:00,155,2627,62d4f3638e517,0,complete,0,,2022
643,18/07/2022 0:00,156,2627,62d4f36393203,0,complete,0,,2022
644,18/07/2022 0:00,157,2627,62d4f36398e6a,0,complete,0,,2022
645,18/07/2022 0:00,158,2627,62d4f3639e1a0,0,complete,0,,2022
646,18/07/2022 0:00,159,2627,62d4f363a3530,0,complete,0,,2022
647,18/07/2022 0:00,160,2627,62d4f363a7f55,0,complete,0,,2022
648,18/07/2022 0:00,161,2627,62d4f363ad031,0,complete,0,,2022
649,18/07/2022 0:00,162,2627,62d4f363b2cfa,0,complete,0,,2022
650,18/07/2022 0:00,163,2627,62d4f363b7ad9,0,complete,0,,2022
651,18/07/2022 0:00,164,2627,62d4f363bcbfe,0,complete,0,,2022
652,18/07/2022 0:00,165,2627,62d4f363c1e24,0,complete,0,,2022
653,18/07/2022 0:00,166,2627,62d4f363c6ee4,0,complete,0,,2022
654,18/07/2022 0:00,167,2627,62d4f363cc51f,0,complete,0,,2022
655,18/07/2022 0:00,168,2627,62d4f363d1141,0,complete,0,,2022
656,18/07/2022 0:00,169,2627,62d4f363d5da3,0,complete,0,,2022
657,18/07/2022 0:00,170,2627,62d4f363db5d8,0,complete,0,,2022
658,18/07/2022 0:00,171,2627,62d4f363e1939,0,complete,0,,2022
659,18/07/2022 0:00,172,2627,62d4f363e6761,0,complete,0,,2022
660,18/07/2022 0:00,173,2627,62d4f363ed402,0,complete,0,,2022
661,18/07/2022 0:00,174,2627,62d4f36499deb,0,complete,0,,2022
662,18/07/2022 0:00,175,2627,62d4f364a0dc6,0,complete,0,,2022
663,18/07/2022 0:00,176,2627,62d4f364a56c7,0,complete,0,,2022
664,18/07/2022 0:00,177,2627,62d4f364a9cc2,0,complete,0,,2022
665,18/07/2022 0:00,178,2627,62d4f364ae475,0,complete,0,,2022
666,18/07/2022 0:00,179,2627,62d4f364b2d8b,0,complete,0,,2022
667,18/07/2022 0:00,180,2627,62d4f364b73a5,0,complete,0,,2022
668,18/07/2022 0:00,181,2627,62d4f364bc5c0,0,complete,0,,2022
669,18/07/2022 0:00,182,2627,62d4f364c1b82,0,complete,0,,2022
670,18/07/2022 0:00,183,2627,62d4f364c7311,0,complete,0,,2022
671,18/07/2022 0:00,184,2627,62d4f364cca24,0,complete,0,,2022
672,18/07/2022 0:00,185,2627,62d4f364d1335,0,complete,0,,2022
673,18/07/2022 0:00,186,2627,62d4f364d60dd,0,complete,0,,2022
674,18/07/2022 0:00,187,2627,62d4f364db6c4,0,complete,0,,2022
675,18/07/2022 0:00,188,2627,62d4f364e01c4,0,complete,0,,2022
676,18/07/2022 0:00,189,2627,62d4f364e4c9b,0,complete,0,,2022
677,18/07/2022 0:00,190,2627,62d4f364e9714,0,complete,0,,2022
678,18/07/2022 0:00,191,2627,62d4f364ee175,0,complete,0,,2022
679,18/07/2022 0:00,192,2627,62d4f364f2af0,0,complete,0,,2022
680,18/07/2022 0:00,193,2627,62d4f365033ed,0,complete,0,,2022
681,18/07/2022 0:00,194,2627,62d4f36508f11,0,complete,0,,2022
682,18/07/2022 0:00,195,2627,62d4f3650e5b6,0,complete,0,,2022
683,18/07/2022 0:00,196,2627,62d4f36513f75,0,complete,0,,2022
684,18/07/2022 0:00,197,2627,62d4f36518d45,0,complete,0,,2022
685,18/07/2022 0:00,198,2627,62d4f3651e4c6,0,complete,0,,2022
686,18/07/2022 0:00,199,2627,62d4f365246f3,0,complete,0,,2022
687,18/07/2022 0:00,200,2627,62d4f3652a9a8,0,complete,0,,2022
688,18/07/2022 0:00,201,2627,62d4f3652f346,0,complete,0,,2022
689,18/07/2022 0:00,202,2627,62d4f3653423c,0,complete,0,,2022
690,18/07/2022 0:00,203,2627,62d4f36539bd2,0,complete,0,,2022
691,18/07/2022 0:00,204,2627,62d4f3653eb9e,0,complete,0,,2022
692,18/07/2022 0:00,205,2627,62d4f36543dfc,0,complete,0,,2022
693,18/07/2022 0:00,206,2627,62d4f3654910c,0,complete,0,,2022
694,18/07/2022 0:00,207,2627,62d4f3654e283,0,complete,0,,2022
695,18/07/2022 0:00,208,2627,62d4f36552ff6,0,complete,0,,2022
696,18/07/2022 0:00,209,2627,62d4f36557713,0,complete,0,,2022
697,18/07/2022 0:00,210,2627,62d4f3655c9a4,0,complete,0,,2022
698,18/07/2022 0:00,211,2627,62d4f36560ff0,0,complete,0,,2022
699,18/07/2022 0:00,212,2627,62d4f365658e8,0,complete,0,,2022
700,18/07/2022 0:00,213,2627,62d4f3656a392,0,complete,0,,2022
701,18/07/2022 0:00,214,2627,62d4f3656ed61,0,complete,0,,2022
702,18/07/2022 0:00,215,2627,62d4f36573844,0,complete,0,,2022
703,18/07/2022 0:00,216,2627,62d4f36579116,0,complete,0,,2022
704,18/07/2022 0:00,217,2627,62d4f3657f0ba,0,complete,0,,2022
705,18/07/2022 0:00,218,2627,62d4f36584194,0,complete,0,,2022
706,18/07/2022 0:00,219,2627,62d4f3658959a,0,complete,0,,2022
707,18/07/2022 0:00,220,2627,62d4f3658f297,0,complete,0,,2022
708,18/07/2022 0:00,221,2627,62d4f36594d5f,0,complete,0,,2022
709,18/07/2022 0:00,222,2627,62d4f3659a986,0,complete,0,,2022
710,18/07/2022 0:00,223,2627,62d4f365a0238,0,complete,0,,2022
711,18/07/2022 0:00,224,2627,62d4f365a526a,0,complete,0,,2022
712,18/07/2022 0:00,225,2627,62d4f365aa2cf,0,complete,0,,2022
713,18/07/2022 0:00,226,2627,62d4f365b1535,0,complete,0,,2022
714,18/07/2022 0:00,227,2627,62d4f365b9137,0,complete,0,,2022
715,18/07/2022 0:00,228,2627,62d4f365c0386,0,complete,0,,2022
716,18/07/2022 0:00,229,2627,62d4f365c649d,0,complete,0,,2022
717,18/07/2022 0:00,230,2627,62d4f365cd4eb,0,complete,0,,2022
718,18/07/2022 0:00,231,2627,62d4f365d3e63,0,complete,0,,2022
719,18/07/2022 0:00,24,2627,62d4f365da524,0,complete,0,,2022
720,18/07/2022 0:00,232,2627,62d4f366b0a22,0,complete,0,,2022
721,18/07/2022 0:00,233,2627,62d4f366b6d70,0,complete,0,,2022
722,18/07/2022 0:00,234,2627,62d4f366be3d7,0,complete,0,,2022
723,18/07/2022 0:00,235,2627,62d4f366c56c4,0,complete,0,,2022
724,18/07/2022 0:00,236,2627,62d4f366cbecd,0,complete,0,,2022
725,18/07/2022 0:00,237,2627,62d4f366d1f83,0,complete,0,,2022
726,18/07/2022 0:00,238,2627,62d4f366d8f7d,0,complete,0,,2022
727,18/07/2022 0:00,239,2627,62d4f366de020,0,complete,0,,2022
728,18/07/2022 0:00,240,2627,62d4f366e2e5f,0,complete,0,,2022
729,18/07/2022 0:00,241,2627,62d4f366e7fe2,0,complete,0,,2022
730,18/07/2022 0:00,242,2627,62d4f366ec89a,0,complete,0,,2022
731,18/07/2022 0:00,243,2627,62d4f366f1016,0,complete,0,,2022
